DBN,Borough,Borough_Cnt,District,School_Num,School,Grade,Year,Category,Headcount,Lvl_1_Cnt,Lvl_1_Pct,Lvl_2_Cnt,Lvl_2_Pct,Lvl_3_Cnt,Lvl_3_Pct,Lvl_4_Cnt,Lvl_4_Pct,Lvl_Pass_Cnt,Lvl_Pass_Pct
28Q284,QUEENS,1034644,28,284,YORK EARLY COLLEGE ACADEMY,6,2016,All Students,331,3,3.3,22,24.4,29,32.2,36,40,65,72.2
28Q284,QUEENS,1034644,28,284,YORK EARLY COLLEGE ACADEMY,7,2013,All Students,314,19,22.4,35,41.2,20,23.5,11,12.9,31,36.5
28Q284,QUEENS,1034644,28,284,YORK EARLY COLLEGE ACADEMY,7,2014,All Students,323,12,13.8,26,29.9,34,39.1,15,17.2,49,56.3
28Q284,QUEENS,1034644,28,284,YORK EARLY COLLEGE ACADEMY,7,2015,All Students,335,6,6.4,20,21.3,36,38.3,32,34,68,72.3
28Q284,QUEENS,1034644,28,284,YORK EARLY COLLEGE ACADEMY,7,2016,All Students,310,20,22,38,41.8,21,23.1,12,13.2,33,36.3
28Q284,QUEENS,1034644,28,284,YORK EARLY COLLEGE ACADEMY,8,2013,All Students,312,13,16.9,34,44.2,26,33.8,4,5.2,30,39
28Q284,QUEENS,1034644,28,284,YORK EARLY COLLEGE ACADEMY,8,2014,All Students,281,13,46.4,15,53.6,0,0,0,0,0,0
28Q284,QUEENS,1034644,28,284,YORK EARLY COLLEGE ACADEMY,8,2015,All Students,285,14,48.3,14,48.3,1,3.4,0,0,1,3.4
28Q287,QUEENS,1034644,28,287,THE EMERSON SCHOOL,6,2014,All Students,297,29,29,48,48,13,13,10,10,23,23
28Q287,QUEENS,1034644,28,287,THE EMERSON SCHOOL,6,2015,All Students,285,50,42.4,52,44.1,11,9.3,5,4.2,16,13.6
28Q287,QUEENS,1034644,28,287,THE EMERSON SCHOOL,6,2016,All Students,282,52,50.5,36,35,7,6.8,8,7.8,15,14.6
28Q287,QUEENS,1034644,28,287,THE EMERSON SCHOOL,7,2015,All Students,292,48,50,33,34.4,14,14.6,1,1,15,15.6
28Q287,QUEENS,1034644,28,287,THE EMERSON SCHOOL,7,2016,All Students,277,74,59.7,42,33.9,8,6.5,0,0,8,6.5
28Q287,QUEENS,1034644,28,287,THE EMERSON SCHOOL,8,2016,All Students,269,47,63.5,24,32.4,3,4.1,0,0,3,4.1
28Q303,QUEENS,1034644,28,303,THE ACADEMY FOR EXCELLENCE THROUGH THE ARTS,3,2013,All Students,336,2,5,11,27.5,7,17.5,20,50,27,67.5
28Q303,QUEENS,1034644,28,303,THE ACADEMY FOR EXCELLENCE THROUGH THE ARTS,3,2014,All Students,342,0,0,4,12.5,10,31.3,18,56.3,28,87.5
28Q303,QUEENS,1034644,28,303,THE ACADEMY FOR EXCELLENCE THROUGH THE ARTS,3,2015,All Students,346,0,0,4,9.8,13,31.7,24,58.5,37,90.2
28Q303,QUEENS,1034644,28,303,THE ACADEMY FOR EXCELLENCE THROUGH THE ARTS,3,2016,All Students,341,0,0,3,10.3,11,37.9,15,51.7,26,89.7
28Q310,QUEENS,1034644,28,310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,6,2013,All Students,304,17,21.5,43,54.4,11,13.9,8,10.1,19,24.1
28Q310,QUEENS,1034644,28,310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,6,2014,All Students,301,24,28.6,32,38.1,18,21.4,10,11.9,28,33.3
28Q310,QUEENS,1034644,28,310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,6,2015,All Students,308,15,18.3,36,43.9,22,26.8,9,11,31,37.8
28Q310,QUEENS,1034644,28,310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,6,2016,All Students,309,15,20.8,28,38.9,11,15.3,18,25,29,40.3
28Q310,QUEENS,1034644,28,310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,7,2013,All Students,295,36,45.6,26,32.9,11,13.9,6,7.6,17,21.5
28Q310,QUEENS,1034644,28,310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,7,2014,All Students,305,22,29.7,31,41.9,16,21.6,5,6.8,21,28.4
28Q310,QUEENS,1034644,28,310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,7,2015,All Students,299,33,39.8,33,39.8,14,16.9,3,3.6,17,20.5
28Q310,QUEENS,1034644,28,310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,7,2016,All Students,299,28,34.6,33,40.7,13,16,7,8.6,20,24.7
28Q310,QUEENS,1034644,28,310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,8,2013,All Students,290,19,32.8,33,56.9,5,8.6,1,1.7,6,10.3
28Q310,QUEENS,1034644,28,310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,8,2014,All Students,297,34,43,26,32.9,15,19,4,5.1,19,24.1
28Q310,QUEENS,1034644,28,310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,8,2015,All Students,266,33,71.7,13,28.3,0,0,0,0,0,0
28Q310,QUEENS,1034644,28,310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,8,2016,All Students,302,20,25.6,43,55.1,10,12.8,5,6.4,15,19.2
28Q332,QUEENS,1034644,28,332,REDWOOD MIDDLE SCHOOL,6,2015,All Students,290,33,37.9,37,42.5,12,13.8,5,5.7,17,19.5
28Q332,QUEENS,1034644,28,332,REDWOOD MIDDLE SCHOOL,6,2016,All Students,285,40,39.2,42,41.2,16,15.7,4,3.9,20,19.6
28Q332,QUEENS,1034644,28,332,REDWOOD MIDDLE SCHOOL,7,2016,All Students,299,34,36.6,35,37.6,19,20.4,5,5.4,24,25.8
28Q354,QUEENS,1034644,28,354,THE JERMAINE L. GREEN STEM INSTITUTE OF QUEENS,3,2013,All Students,294,27,36,31,41.3,13,17.3,4,5.3,17,22.7
28Q354,QUEENS,1034644,28,354,THE JERMAINE L. GREEN STEM INSTITUTE OF QUEENS,3,2014,All Students,294,26,32.5,41,51.3,10,12.5,3,3.8,13,16.3
28Q354,QUEENS,1034644,28,354,THE JERMAINE L. GREEN STEM INSTITUTE OF QUEENS,3,2015,All Students,297,30,34.5,30,34.5,20,23,7,8,27,31
28Q354,QUEENS,1034644,28,354,THE JERMAINE L. GREEN STEM INSTITUTE OF QUEENS,3,2016,All Students,282,45,46.4,46,47.4,5,5.2,1,1,6,6.2
28Q354,QUEENS,1034644,28,354,THE JERMAINE L. GREEN STEM INSTITUTE OF QUEENS,4,2014,All Students,288,26,37.7,31,44.9,10,14.5,2,2.9,12,17.4
28Q354,QUEENS,1034644,28,354,THE JERMAINE L. GREEN STEM INSTITUTE OF QUEENS,4,2015,All Students,292,26,31.3,43,51.8,11,13.3,3,3.6,14,16.9
28Q354,QUEENS,1034644,28,354,THE JERMAINE L. GREEN STEM INSTITUTE OF QUEENS,4,2016,All Students,293,35,41.7,26,31,13,15.5,10,11.9,23,27.4
28Q354,QUEENS,1034644,28,354,THE JERMAINE L. GREEN STEM INSTITUTE OF QUEENS,5,2015,All Students,281,41,62.1,18,27.3,7,10.6,0,0,7,10.6
28Q354,QUEENS,1034644,28,354,THE JERMAINE L. GREEN STEM INSTITUTE OF QUEENS,5,2016,All Students,287,48,58.5,24,29.3,8,9.8,2,2.4,10,12.2
28Q358,QUEENS,1034644,28,358,M.S. 358,6,2016,All Students,290,45,38.8,52,44.8,14,12.1,5,4.3,19,16.4
28Q680,QUEENS,1034644,28,680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,6,2013,All Students,336,3,3.2,18,19.4,27,29,45,48.4,72,77.4
28Q680,QUEENS,1034644,28,680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,6,2014,All Students,344,4,4.3,6,6.4,22,23.4,62,66,84,89.4
28Q680,QUEENS,1034644,28,680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,6,2015,All Students,355,4,4.3,0,0,12,13,76,82.6,88,95.7
28Q680,QUEENS,1034644,28,680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,6,2016,All Students,351,2,2.3,10,11.4,10,11.4,66,75,76,86.4
28Q680,QUEENS,1034644,28,680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,7,2013,All Students,328,7,6.9,24,23.8,50,49.5,20,19.8,70,69.3
28Q680,QUEENS,1034644,28,680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,7,2014,All Students,331,6,6.5,24,26.1,40,43.5,22,23.9,62,67.4
28Q680,QUEENS,1034644,28,680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,7,2015,All Students,340,3,3.4,11,12.6,41,47.1,32,36.8,73,83.9
28Q680,QUEENS,1034644,28,680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,7,2016,All Students,349,3,3.5,4,4.7,28,32.6,51,59.3,79,91.9
28Q680,QUEENS,1034644,28,680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,8,2013,All Students,339,3,3,22,22,37,37,38,38,75,75
28Q680,QUEENS,1034644,28,680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,8,2014,All Students,328,5,5.1,29,29.3,47,47.5,18,18.2,65,65.7
28Q680,QUEENS,1034644,28,680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,8,2015,All Students,334,2,2.2,31,33.3,33,35.5,27,29,60,64.5
28Q680,QUEENS,1034644,28,680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,8,2016,All Students,331,5,6.1,25,30.5,26,31.7,26,31.7,52,63.4
28Q896,QUEENS,1034644,28,896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",6,2013,All Students,302,21,25.9,33,40.7,20,24.7,7,8.6,27,33.3
28Q896,QUEENS,1034644,28,896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",6,2014,All Students,318,5,7.5,26,38.8,21,31.3,15,22.4,36,53.7
28Q896,QUEENS,1034644,28,896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",6,2015,All Students,321,6,7.7,24,30.8,29,37.2,19,24.4,48,61.5
28Q896,QUEENS,1034644,28,896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",6,2016,All Students,333,3,4.2,19,26.4,20,27.8,30,41.7,50,69.4
28Q896,QUEENS,1034644,28,896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",7,2013,All Students,304,24,30,35,43.8,17,21.3,4,5,21,26.3
28Q896,QUEENS,1034644,28,896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",7,2014,All Students,313,19,26.8,26,36.6,22,31,4,5.6,26,36.6
28Q896,QUEENS,1034644,28,896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",7,2015,All Students,315,11,16.2,28,41.2,19,27.9,10,14.7,29,42.6
28Q896,QUEENS,1034644,28,896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",7,2016,All Students,326,5,6.3,28,35.4,34,43,12,15.2,46,58.2
28Q896,QUEENS,1034644,28,896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",8,2013,All Students,293,30,42.9,31,44.3,7,10,2,2.9,9,12.9
28Q896,QUEENS,1034644,28,896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",8,2014,All Students,287,21,41.2,29,56.9,1,2,0,0,1,2
28Q896,QUEENS,1034644,28,896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",8,2015,All Students,319,9,13.2,25,36.8,20,29.4,14,20.6,34,50
28Q896,QUEENS,1034644,28,896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",8,2016,All Students,322,13,18.8,21,30.4,17,24.6,18,26.1,35,50.7
29Q015,QUEENS,1034644,29,15,P.S. 015 JACKIE ROBINSON,3,2013,All Students,296,25,39.7,15,23.8,19,30.2,4,6.3,23,36.5
29Q015,QUEENS,1034644,29,15,P.S. 015 JACKIE ROBINSON,3,2014,All Students,301,21,31.3,20,29.9,20,29.9,6,9,26,38.8
29Q015,QUEENS,1034644,29,15,P.S. 015 JACKIE ROBINSON,3,2015,All Students,301,22,30.6,22,30.6,20,27.8,8,11.1,28,38.9
29Q015,QUEENS,1034644,29,15,P.S. 015 JACKIE ROBINSON,3,2016,All Students,297,23,31.9,30,41.7,13,18.1,6,8.3,19,26.4
29Q015,QUEENS,1034644,29,15,P.S. 015 JACKIE ROBINSON,4,2013,All Students,291,25,32.1,35,44.9,15,19.2,3,3.8,18,23.1
29Q015,QUEENS,1034644,29,15,P.S. 015 JACKIE ROBINSON,4,2014,All Students,297,24,34.3,23,32.9,13,18.6,10,14.3,23,32.9
29Q015,QUEENS,1034644,29,15,P.S. 015 JACKIE ROBINSON,4,2015,All Students,304,20,26.7,23,30.7,17,22.7,15,20,32,42.7
29Q015,QUEENS,1034644,29,15,P.S. 015 JACKIE ROBINSON,4,2016,All Students,298,26,32.9,27,34.2,19,24.1,7,8.9,26,32.9
29Q015,QUEENS,1034644,29,15,P.S. 015 JACKIE ROBINSON,5,2013,All Students,303,21,34.4,23,37.7,13,21.3,4,6.6,17,27.9
29Q015,QUEENS,1034644,29,15,P.S. 015 JACKIE ROBINSON,5,2014,All Students,306,19,24.4,28,35.9,21,26.9,10,12.8,31,39.7
29Q015,QUEENS,1034644,29,15,P.S. 015 JACKIE ROBINSON,5,2015,All Students,302,26,40.6,18,28.1,14,21.9,6,9.4,20,31.3
29Q015,QUEENS,1034644,29,15,P.S. 015 JACKIE ROBINSON,5,2016,All Students,306,25,33.8,18,24.3,22,29.7,9,12.2,31,41.9
29Q033,QUEENS,1034644,29,33,P.S. 033 EDWARD M. FUNK,3,2013,All Students,298,48,27.6,80,46,39,22.4,7,4,46,26.4
29Q033,QUEENS,1034644,29,33,P.S. 033 EDWARD M. FUNK,3,2014,All Students,303,47,24.7,78,41.1,40,21.1,25,13.2,65,34.2
29Q033,QUEENS,1034644,29,33,P.S. 033 EDWARD M. FUNK,3,2015,All Students,310,28,16.5,65,38.2,51,30,26,15.3,77,45.3
29Q033,QUEENS,1034644,29,33,P.S. 033 EDWARD M. FUNK,3,2016,All Students,309,29,17.6,60,36.4,49,29.7,27,16.4,76,46.1
29Q033,QUEENS,1034644,29,33,P.S. 033 EDWARD M. FUNK,4,2013,All Students,299,44,28.6,56,36.4,39,25.3,15,9.7,54,35.1
29Q033,QUEENS,1034644,29,33,P.S. 033 EDWARD M. FUNK,4,2014,All Students,301,44,28,57,36.3,41,26.1,15,9.6,56,35.7
29Q033,QUEENS,1034644,29,33,P.S. 033 EDWARD M. FUNK,4,2015,All Students,295,71,36.8,61,31.6,41,21.2,20,10.4,61,31.6
29Q033,QUEENS,1034644,29,33,P.S. 033 EDWARD M. FUNK,4,2016,All Students,308,40,25,57,35.6,36,22.5,27,16.9,63,39.4
29Q033,QUEENS,1034644,29,33,P.S. 033 EDWARD M. FUNK,5,2013,All Students,299,60,38.7,57,36.8,31,20,7,4.5,38,24.5
29Q033,QUEENS,1034644,29,33,P.S. 033 EDWARD M. FUNK,5,2014,All Students,310,38,23.9,56,35.2,44,27.7,21,13.2,65,40.9
29Q033,QUEENS,1034644,29,33,P.S. 033 EDWARD M. FUNK,5,2015,All Students,303,53,34,48,30.8,47,30.1,8,5.1,55,35.3
29Q033,QUEENS,1034644,29,33,P.S. 033 EDWARD M. FUNK,5,2016,All Students,307,60,33.1,54,29.8,44,24.3,23,12.7,67,37
29Q034,QUEENS,1034644,29,34,P.S. 034 JOHN HARVARD,3,2013,All Students,302,19,21.6,39,44.3,23,26.1,7,8,30,34.1
29Q034,QUEENS,1034644,29,34,P.S. 034 JOHN HARVARD,3,2014,All Students,306,23,26.4,33,37.9,18,20.7,13,14.9,31,35.6
29Q034,QUEENS,1034644,29,34,P.S. 034 JOHN HARVARD,3,2015,All Students,304,23,25.6,37,41.1,20,22.2,10,11.1,30,33.3
29Q034,QUEENS,1034644,29,34,P.S. 034 JOHN HARVARD,3,2016,All Students,293,30,33.7,35,39.3,18,20.2,6,6.7,24,27
29Q034,QUEENS,1034644,29,34,P.S. 034 JOHN HARVARD,4,2013,All Students,302,15,20.8,29,40.3,25,34.7,3,4.2,28,38.9
29Q034,QUEENS,1034644,29,34,P.S. 034 JOHN HARVARD,4,2014,All Students,304,18,20,34,37.8,28,31.1,10,11.1,38,42.2
29Q034,QUEENS,1034644,29,34,P.S. 034 JOHN HARVARD,4,2015,All Students,295,32,36.4,28,31.8,16,18.2,12,13.6,28,31.8
29Q034,QUEENS,1034644,29,34,P.S. 034 JOHN HARVARD,4,2016,All Students,300,31,32,30,30.9,22,22.7,14,14.4,36,37.1
29Q034,QUEENS,1034644,29,34,P.S. 034 JOHN HARVARD,5,2013,All Students,294,42,48.3,28,32.2,13,14.9,4,4.6,17,19.5
29Q034,QUEENS,1034644,29,34,P.S. 034 JOHN HARVARD,5,2014,All Students,298,26,31.7,33,40.2,20,24.4,3,3.7,23,28
29Q034,QUEENS,1034644,29,34,P.S. 034 JOHN HARVARD,5,2015,All Students,305,24,26.4,37,40.7,25,27.5,5,5.5,30,33
29Q034,QUEENS,1034644,29,34,P.S. 034 JOHN HARVARD,5,2016,All Students,297,36,37.9,35,36.8,17,17.9,7,7.4,24,25.3
29Q035,QUEENS,1034644,29,35,P.S. 035 NATHANIEL WOODHULL,3,2013,All Students,294,43,35,44,35.8,25,20.3,11,8.9,36,29.3
29Q035,QUEENS,1034644,29,35,P.S. 035 NATHANIEL WOODHULL,3,2014,All Students,284,49,47.1,36,34.6,17,16.3,2,1.9,19,18.3
29Q035,QUEENS,1034644,29,35,P.S. 035 NATHANIEL WOODHULL,3,2015,All Students,298,32,28.3,46,40.7,24,21.2,11,9.7,35,31
29Q035,QUEENS,1034644,29,35,P.S. 035 NATHANIEL WOODHULL,3,2016,All Students,284,53,46.9,40,35.4,13,11.5,7,6.2,20,17.7
29Q035,QUEENS,1034644,29,35,P.S. 035 NATHANIEL WOODHULL,4,2013,All Students,306,22,24.4,31,34.4,24,26.7,13,14.4,37,41.1
29Q035,QUEENS,1034644,29,35,P.S. 035 NATHANIEL WOODHULL,4,2014,All Students,316,18,16.7,28,25.9,31,28.7,31,28.7,62,57.4
29Q035,QUEENS,1034644,29,35,P.S. 035 NATHANIEL WOODHULL,4,2015,All Students,302,27,27,34,34,22,22,17,17,39,39
29Q035,QUEENS,1034644,29,35,P.S. 035 NATHANIEL WOODHULL,4,2016,All Students,301,32,31.4,35,34.3,16,15.7,19,18.6,35,34.3
29Q035,QUEENS,1034644,29,35,P.S. 035 NATHANIEL WOODHULL,5,2013,All Students,297,45,46.4,31,32,14,14.4,7,7.2,21,21.6
29Q035,QUEENS,1034644,29,35,P.S. 035 NATHANIEL WOODHULL,5,2014,All Students,306,23,25,41,44.6,19,20.7,9,9.8,28,30.4
29Q035,QUEENS,1034644,29,35,P.S. 035 NATHANIEL WOODHULL,5,2015,All Students,306,35,34.3,26,25.5,21,20.6,20,19.6,41,40.2
29Q035,QUEENS,1034644,29,35,P.S. 035 NATHANIEL WOODHULL,5,2016,All Students,302,36,37.9,29,30.5,21,22.1,9,9.5,30,31.6
29Q036,QUEENS,1034644,29,36,P.S. 036 SAINT ALBANS SCHOOL,3,2013,All Students,287,22,39.3,30,53.6,4,7.1,0,0,4,7.1
29Q036,QUEENS,1034644,29,36,P.S. 036 SAINT ALBANS SCHOOL,3,2014,All Students,288,37,43,33,38.4,12,14,4,4.7,16,18.6
29Q036,QUEENS,1034644,29,36,P.S. 036 SAINT ALBANS SCHOOL,3,2015,All Students,294,36,37.9,26,27.4,23,24.2,10,10.5,33,34.7
29Q036,QUEENS,1034644,29,36,P.S. 036 SAINT ALBANS SCHOOL,3,2016,All Students,289,32,38.1,34,40.5,13,15.5,5,6,18,21.4
29Q036,QUEENS,1034644,29,36,P.S. 036 SAINT ALBANS SCHOOL,4,2013,All Students,294,28,34.6,30,37,20,24.7,3,3.7,23,28.4
29Q036,QUEENS,1034644,29,36,P.S. 036 SAINT ALBANS SCHOOL,4,2014,All Students,294,18,30,24,40,17,28.3,1,1.7,18,30
29Q036,QUEENS,1034644,29,36,P.S. 036 SAINT ALBANS SCHOOL,4,2015,All Students,296,25,31.3,32,40,14,17.5,9,11.3,23,28.8
29Q036,QUEENS,1034644,29,36,P.S. 036 SAINT ALBANS SCHOOL,4,2016,All Students,294,32,34.8,32,34.8,17,18.5,11,12,28,30.4
29Q036,QUEENS,1034644,29,36,P.S. 036 SAINT ALBANS SCHOOL,5,2013,All Students,290,41,56.9,24,33.3,7,9.7,0,0,7,9.7
29Q036,QUEENS,1034644,29,36,P.S. 036 SAINT ALBANS SCHOOL,5,2014,All Students,287,46,54.8,28,33.3,9,10.7,1,1.2,10,11.9
29Q036,QUEENS,1034644,29,36,P.S. 036 SAINT ALBANS SCHOOL,5,2015,All Students,298,28,44.4,20,31.7,14,22.2,1,1.6,15,23.8
29Q036,QUEENS,1034644,29,36,P.S. 036 SAINT ALBANS SCHOOL,5,2016,All Students,298,32,41.6,29,37.7,10,13,6,7.8,16,20.8
29Q037,QUEENS,1034644,29,37,CYNTHIA JENKINS SCHOOL,3,2013,All Students,296,23,32.9,29,41.4,16,22.9,2,2.9,18,25.7
29Q037,QUEENS,1034644,29,37,CYNTHIA JENKINS SCHOOL,3,2014,All Students,291,30,35.7,35,41.7,19,22.6,0,0,19,22.6
29Q037,QUEENS,1034644,29,37,CYNTHIA JENKINS SCHOOL,3,2015,All Students,284,50,57.5,22,25.3,11,12.6,4,4.6,15,17.2
29Q037,QUEENS,1034644,29,37,CYNTHIA JENKINS SCHOOL,3,2016,All Students,286,38,49.4,22,28.6,9,11.7,8,10.4,17,22.1
29Q037,QUEENS,1034644,29,37,CYNTHIA JENKINS SCHOOL,4,2013,All Students,271,48,60,25,31.3,6,7.5,1,1.3,7,8.8
29Q037,QUEENS,1034644,29,37,CYNTHIA JENKINS SCHOOL,4,2014,All Students,290,35,45.5,24,31.2,8,10.4,10,13,18,23.4
29Q037,QUEENS,1034644,29,37,CYNTHIA JENKINS SCHOOL,4,2015,All Students,288,36,43.4,20,24.1,17,20.5,10,12,27,32.5
29Q037,QUEENS,1034644,29,37,CYNTHIA JENKINS SCHOOL,4,2016,All Students,281,42,52.5,17,21.3,16,20,5,6.3,21,26.3
29Q037,QUEENS,1034644,29,37,CYNTHIA JENKINS SCHOOL,5,2013,All Students,276,69,75,17,18.5,6,6.5,0,0,6,6.5
29Q037,QUEENS,1034644,29,37,CYNTHIA JENKINS SCHOOL,5,2014,All Students,276,53,67.1,17,21.5,6,7.6,3,3.8,9,11.4
29Q037,QUEENS,1034644,29,37,CYNTHIA JENKINS SCHOOL,5,2015,All Students,299,37,48.7,14,18.4,13,17.1,12,15.8,25,32.9
29Q037,QUEENS,1034644,29,37,CYNTHIA JENKINS SCHOOL,5,2016,All Students,288,41,47.1,29,33.3,15,17.2,2,2.3,17,19.5
29Q038,QUEENS,1034644,29,38,P.S. 038 ROSEDALE,3,2013,All Students,289,13,36.1,19,52.8,3,8.3,1,2.8,4,11.1
29Q038,QUEENS,1034644,29,38,P.S. 038 ROSEDALE,3,2014,All Students,307,5,17.9,12,42.9,6,21.4,5,17.9,11,39.3
29Q038,QUEENS,1034644,29,38,P.S. 038 ROSEDALE,3,2015,All Students,295,13,40.6,11,34.4,6,18.8,2,6.3,8,25
29Q038,QUEENS,1034644,29,38,P.S. 038 ROSEDALE,3,2016,All Students,295,8,26.7,13,43.3,5,16.7,4,13.3,9,30
29Q038,QUEENS,1034644,29,38,P.S. 038 ROSEDALE,4,2013,All Students,285,12,32.4,17,45.9,6,16.2,2,5.4,8,21.6
29Q038,QUEENS,1034644,29,38,P.S. 038 ROSEDALE,4,2014,All Students,289,16,36.4,19,43.2,4,9.1,5,11.4,9,20.5
29Q038,QUEENS,1034644,29,38,P.S. 038 ROSEDALE,4,2015,All Students,292,13,34.2,18,47.4,7,18.4,0,0,7,18.4
29Q038,QUEENS,1034644,29,38,P.S. 038 ROSEDALE,4,2016,All Students,295,11,31.4,14,40,8,22.9,2,5.7,10,28.6
29Q038,QUEENS,1034644,29,38,P.S. 038 ROSEDALE,5,2013,All Students,296,34,49.3,20,29,14,20.3,1,1.4,15,21.7
29Q038,QUEENS,1034644,29,38,P.S. 038 ROSEDALE,5,2014,All Students,314,6,15.4,17,43.6,11,28.2,5,12.8,16,41
29Q038,QUEENS,1034644,29,38,P.S. 038 ROSEDALE,5,2015,All Students,312,7,16.3,19,44.2,14,32.6,3,7,17,39.5
29Q038,QUEENS,1034644,29,38,P.S. 038 ROSEDALE,5,2016,All Students,308,10,25.6,14,35.9,12,30.8,3,7.7,15,38.5
29Q052,QUEENS,1034644,29,52,P.S. 052 QUEENS,3,2013,All Students,283,32,55.2,17,29.3,7,12.1,2,3.4,9,15.5
29Q052,QUEENS,1034644,29,52,P.S. 052 QUEENS,3,2014,All Students,289,27,40.3,21,31.3,17,25.4,2,3,19,28.4
29Q052,QUEENS,1034644,29,52,P.S. 052 QUEENS,3,2015,All Students,285,43,49.4,25,28.7,16,18.4,3,3.4,19,21.8
29Q052,QUEENS,1034644,29,52,P.S. 052 QUEENS,3,2016,All Students,299,22,29.3,27,36,16,21.3,10,13.3,26,34.7
29Q052,QUEENS,1034644,29,52,P.S. 052 QUEENS,4,2013,All Students,285,47,47,39,39,11,11,3,3,14,14
29Q052,QUEENS,1034644,29,52,P.S. 052 QUEENS,4,2014,All Students,291,19,36.5,20,38.5,8,15.4,5,9.6,13,25
29Q052,QUEENS,1034644,29,52,P.S. 052 QUEENS,4,2015,All Students,280,36,51.4,21,30,11,15.7,2,2.9,13,18.6
29Q052,QUEENS,1034644,29,52,P.S. 052 QUEENS,4,2016,All Students,283,43,45.7,39,41.5,10,10.6,2,2.1,12,12.8
29Q052,QUEENS,1034644,29,52,P.S. 052 QUEENS,5,2013,All Students,288,47,58,17,21,15,18.5,2,2.5,17,21
29Q052,QUEENS,1034644,29,52,P.S. 052 QUEENS,5,2014,All Students,284,55,56.7,27,27.8,14,14.4,1,1,15,15.5
29Q052,QUEENS,1034644,29,52,P.S. 052 QUEENS,5,2015,All Students,295,20,36.4,26,47.3,6,10.9,3,5.5,9,16.4
29Q052,QUEENS,1034644,29,52,P.S. 052 QUEENS,5,2016,All Students,295,26,41.9,18,29,16,25.8,2,3.2,18,29
29Q059,QUEENS,1034644,29,59,I.S. 059 SPRINGFIELD GARDENS,6,2013,All Students,277,82,49.7,65,39.4,15,9.1,3,1.8,18,10.9
29Q059,QUEENS,1034644,29,59,I.S. 059 SPRINGFIELD GARDENS,6,2014,All Students,284,77,44.3,68,39.1,25,14.4,4,2.3,29,16.7
29Q059,QUEENS,1034644,29,59,I.S. 059 SPRINGFIELD GARDENS,6,2015,All Students,282,83,54.6,48,31.6,16,10.5,5,3.3,21,13.8
29Q059,QUEENS,1034644,29,59,I.S. 059 SPRINGFIELD GARDENS,6,2016,All Students,282,85,44.7,80,42.1,19,10,6,3.2,25,13.2
29Q059,QUEENS,1034644,29,59,I.S. 059 SPRINGFIELD GARDENS,7,2013,All Students,282,129,60.8,70,33,11,5.2,2,0.9,13,6.1
29Q059,QUEENS,1034644,29,59,I.S. 059 SPRINGFIELD GARDENS,7,2014,All Students,286,96,55.2,57,32.8,19,10.9,2,1.1,21,12.1
29Q059,QUEENS,1034644,29,59,I.S. 059 SPRINGFIELD GARDENS,7,2015,All Students,289,89,52.7,51,30.2,22,13,7,4.1,29,17.2
