DBN,Borough,Borough_Cnt,District,School_Num,School,Grade,Year,Category,Headcount,Lvl_1_Cnt,Lvl_1_Pct,Lvl_2_Cnt,Lvl_2_Pct,Lvl_3_Cnt,Lvl_3_Pct,Lvl_4_Cnt,Lvl_4_Pct,Lvl_Pass_Cnt,Lvl_Pass_Pct
18K235,BROOKLYN,453000,18,235,P.S. 235 JANICE MARIE KNIGHT SCHOOL,4,2016,All Students,129,24,18.6,41,31.8,36,27.9,28,21.7,64,49.6
18K233,BROOKLYN,115481,18,233,P.S. 233 LANGSTON HUGHES,4,2013,All Students,96,40,41.7,44,45.8,11,11.5,1,1,12,12.5
18K233,BROOKLYN,114815,18,233,P.S. 233 LANGSTON HUGHES,4,2014,All Students,85,22,25.9,44,51.8,16,18.8,3,3.5,19,22.4
18K233,BROOKLYN,111861,18,233,P.S. 233 LANGSTON HUGHES,4,2015,All Students,70,21,30,30,42.9,15,21.4,4,5.7,19,27.1
18K233,BROOKLYN,453000,18,233,P.S. 233 LANGSTON HUGHES,4,2016,All Students,78,8,10.3,39,50,25,32.1,6,7.7,31,39.7
18K219,BROOKLYN,115481,18,219,P.S. 219 KENNEDY-KING,4,2013,All Students,107,36,33.6,50,46.7,18,16.8,3,2.8,21,19.6
18K219,BROOKLYN,114815,18,219,P.S. 219 KENNEDY-KING,4,2014,All Students,97,35,36.1,42,43.3,17,17.5,3,3.1,20,20.6
18K219,BROOKLYN,111861,18,219,P.S. 219 KENNEDY-KING,4,2015,All Students,82,29,35.4,32,39,16,19.5,5,6.1,21,25.6
18K219,BROOKLYN,453000,18,219,P.S. 219 KENNEDY-KING,4,2016,All Students,69,21,30.4,25,36.2,16,23.2,7,10.1,23,33.3
18K208,BROOKLYN,115481,18,208,P.S. 208 ELSA EBELING,4,2013,All Students,72,19,26.4,37,51.4,15,20.8,1,1.4,16,22.2
18K208,BROOKLYN,114815,18,208,P.S. 208 ELSA EBELING,4,2014,All Students,72,23,31.9,26,36.1,18,25,5,6.9,23,31.9
18K208,BROOKLYN,111861,18,208,P.S. 208 ELSA EBELING,4,2015,All Students,76,16,21.1,30,39.5,21,27.6,9,11.8,30,39.5
18K208,BROOKLYN,453000,18,208,P.S. 208 ELSA EBELING,4,2016,All Students,68,14,20.6,32,47.1,19,27.9,3,4.4,22,32.4
18K135,BROOKLYN,115481,18,135,P.S. 135 SHELDON A. BROOKNER,4,2013,All Students,133,39,29.3,49,36.8,31,23.3,14,10.5,45,33.8
18K135,BROOKLYN,114815,18,135,P.S. 135 SHELDON A. BROOKNER,4,2014,All Students,97,32,33,38,39.2,24,24.7,3,3.1,27,27.8
18K135,BROOKLYN,111861,18,135,P.S. 135 SHELDON A. BROOKNER,4,2015,All Students,118,41,34.7,51,43.2,16,13.6,10,8.5,26,22
18K135,BROOKLYN,453000,18,135,P.S. 135 SHELDON A. BROOKNER,4,2016,All Students,112,21,18.8,49,43.8,33,29.5,9,8,42,37.5
18K115,BROOKLYN,115481,18,115,P.S. 115 DANIEL MUCATEL SCHOOL,4,2013,All Students,175,42,24,82,46.9,35,20,16,9.1,51,29.1
18K115,BROOKLYN,114815,18,115,P.S. 115 DANIEL MUCATEL SCHOOL,4,2014,All Students,190,55,28.9,64,33.7,46,24.2,25,13.2,71,37.4
18K115,BROOKLYN,111861,18,115,P.S. 115 DANIEL MUCATEL SCHOOL,4,2015,All Students,205,64,31.2,99,48.3,32,15.6,10,4.9,42,20.5
18K115,BROOKLYN,453000,18,115,P.S. 115 DANIEL MUCATEL SCHOOL,4,2016,All Students,172,51,29.7,55,32,40,23.3,26,15.1,66,38.4
18K114,BROOKLYN,115481,18,114,P.S. 114 RYDER ELEMENTARY,4,2013,All Students,111,56,50.5,31,27.9,19,17.1,5,4.5,24,21.6
18K114,BROOKLYN,114815,18,114,P.S. 114 RYDER ELEMENTARY,4,2014,All Students,97,50,51.5,38,39.2,8,8.2,1,1,9,9.3
18K114,BROOKLYN,111861,18,114,P.S. 114 RYDER ELEMENTARY,4,2015,All Students,101,40,39.6,37,36.6,20,19.8,4,4,24,23.8
18K114,BROOKLYN,453000,18,114,P.S. 114 RYDER ELEMENTARY,4,2016,All Students,77,34,44.2,26,33.8,16,20.8,1,1.3,17,22.1
18K066,BROOKLYN,115481,18,66,P.S. 66,4,2013,All Students,80,18,22.5,44,55,13,16.3,5,6.3,18,22.5
18K066,BROOKLYN,114815,18,66,P.S. 66,4,2014,All Students,78,20,25.6,36,46.2,16,20.5,6,7.7,22,28.2
18K066,BROOKLYN,111861,18,66,P.S. 66,4,2015,All Students,86,18,20.9,45,52.3,18,20.9,5,5.8,23,26.7
18K066,BROOKLYN,453000,18,66,P.S. 66,4,2016,All Students,82,13,15.9,46,56.1,16,19.5,7,8.5,23,28
17K770,BROOKLYN,114815,17,770,P.S. 770 NEW AMERICAN ACADEMY,4,2014,All Students,18,8,44.4,8,44.4,2,11.1,0,0,2,11.1
17K770,BROOKLYN,111861,17,770,P.S. 770 NEW AMERICAN ACADEMY,4,2015,All Students,34,16,47.1,12,35.3,6,17.6,0,0,6,17.6
17K770,BROOKLYN,453000,17,770,P.S. 770 NEW AMERICAN ACADEMY,4,2016,All Students,39,13,33.3,14,35.9,7,17.9,5,12.8,12,30.8
17K705,BROOKLYN,114815,17,705,BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL,4,2014,All Students,26,17,65.4,9,34.6,0,0,0,0,0,0
17K705,BROOKLYN,111861,17,705,BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL,4,2015,All Students,23,8,34.8,9,39.1,4,17.4,2,8.7,6,26.1
17K705,BROOKLYN,453000,17,705,BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL,4,2016,All Students,21,8,38.1,4,19,6,28.6,3,14.3,9,42.9
17K532,BROOKLYN,453000,17,532,NEW BRIDGES ELEMENTARY,4,2016,All Students,50,17,34,25,50,7,14,1,2,8,16
17K399,BROOKLYN,115481,17,399,P.S. 399 STANLEY EUGENE CLARK,4,2013,All Students,82,23,28,38,46.3,13,15.9,8,9.8,21,25.6
17K399,BROOKLYN,114815,17,399,P.S. 399 STANLEY EUGENE CLARK,4,2014,All Students,79,17,21.5,40,50.6,19,24.1,3,3.8,22,27.8
17K399,BROOKLYN,111861,17,399,P.S. 399 STANLEY EUGENE CLARK,4,2015,All Students,90,34,37.8,39,43.3,13,14.4,4,4.4,17,18.9
17K399,BROOKLYN,453000,17,399,P.S. 399 STANLEY EUGENE CLARK,4,2016,All Students,85,25,29.4,33,38.8,20,23.5,7,8.2,27,31.8
17K398,BROOKLYN,115481,17,398,P.S. 398 WALTER WEAVER,4,2013,All Students,59,26,44.1,25,42.4,7,11.9,1,1.7,8,13.6
17K398,BROOKLYN,114815,17,398,P.S. 398 WALTER WEAVER,4,2014,All Students,47,14,29.8,28,59.6,5,10.6,0,0,5,10.6
17K398,BROOKLYN,111861,17,398,P.S. 398 WALTER WEAVER,4,2015,All Students,51,18,35.3,20,39.2,10,19.6,3,5.9,13,25.5
17K398,BROOKLYN,453000,17,398,P.S. 398 WALTER WEAVER,4,2016,All Students,42,10,23.8,20,47.6,9,21.4,3,7.1,12,28.6
17K397,BROOKLYN,115481,17,397,P.S. 397 FOSTER-LAURIE,4,2013,All Students,65,22,33.8,30,46.2,12,18.5,1,1.5,13,20
17K397,BROOKLYN,114815,17,397,P.S. 397 FOSTER-LAURIE,4,2014,All Students,57,20,35.1,23,40.4,12,21.1,2,3.5,14,24.6
17K397,BROOKLYN,111861,17,397,P.S. 397 FOSTER-LAURIE,4,2015,All Students,56,19,33.9,28,50,6,10.7,3,5.4,9,16.1
17K397,BROOKLYN,453000,17,397,P.S. 397 FOSTER-LAURIE,4,2016,All Students,41,10,24.4,20,48.8,10,24.4,1,2.4,11,26.8
17K394,BROOKLYN,115481,17,394,M.S. K394,4,2013,All Students,56,19,33.9,21,37.5,13,23.2,3,5.4,16,28.6
17K394,BROOKLYN,114815,17,394,M.S. K394,4,2014,All Students,49,15,30.6,24,49,9,18.4,1,2,10,20.4
17K394,BROOKLYN,111861,17,394,M.S. K394,4,2015,All Students,48,13,27.1,24,50,10,20.8,1,2.1,11,22.9
17K394,BROOKLYN,453000,17,394,M.S. K394,4,2016,All Students,48,15,31.3,19,39.6,10,20.8,4,8.3,14,29.2
17K375,BROOKLYN,115481,17,375,P.S. 375 JACKIE ROBINSON SCHOOL,4,2013,All Students,79,28,35.4,40,50.6,6,7.6,5,6.3,11,13.9
17K375,BROOKLYN,114815,17,375,P.S. 375 JACKIE ROBINSON SCHOOL,4,2014,All Students,65,28,43.1,28,43.1,7,10.8,2,3.1,9,13.8
17K375,BROOKLYN,111861,17,375,P.S. 375 JACKIE ROBINSON SCHOOL,4,2015,All Students,59,32,54.2,25,42.4,2,3.4,0,0,2,3.4
17K375,BROOKLYN,453000,17,375,P.S. 375 JACKIE ROBINSON SCHOOL,4,2016,All Students,61,30,49.2,18,29.5,10,16.4,3,4.9,13,21.3
17K316,BROOKLYN,115481,17,316,P.S. 316 ELIJAH STROUD,4,2013,All Students,55,18,32.7,24,43.6,10,18.2,3,5.5,13,23.6
17K316,BROOKLYN,114815,17,316,P.S. 316 ELIJAH STROUD,4,2014,All Students,28,3,10.7,9,32.1,12,42.9,4,14.3,16,57.1
17K316,BROOKLYN,111861,17,316,P.S. 316 ELIJAH STROUD,4,2015,All Students,44,14,31.8,21,47.7,6,13.6,3,6.8,9,20.5
17K316,BROOKLYN,453000,17,316,P.S. 316 ELIJAH STROUD,4,2016,All Students,49,9,18.4,16,32.7,15,30.6,9,18.4,24,49
17K289,BROOKLYN,115481,17,289,P.S. 289 GEORGE V. BROWER,4,2013,All Students,86,19,22.1,46,53.5,20,23.3,1,1.2,21,24.4
17K289,BROOKLYN,114815,17,289,P.S. 289 GEORGE V. BROWER,4,2014,All Students,82,25,30.5,27,32.9,25,30.5,5,6.1,30,36.6
17K289,BROOKLYN,111861,17,289,P.S. 289 GEORGE V. BROWER,4,2015,All Students,63,14,22.2,15,23.8,23,36.5,11,17.5,34,54
17K289,BROOKLYN,453000,17,289,P.S. 289 GEORGE V. BROWER,4,2016,All Students,58,13,22.4,26,44.8,12,20.7,7,12.1,19,32.8
17K249,BROOKLYN,115481,17,249,P.S. 249 THE CATON,4,2013,All Students,86,3,3.5,42,48.8,30,34.9,11,12.8,41,47.7
17K249,BROOKLYN,114815,17,249,P.S. 249 THE CATON,4,2014,All Students,116,10,8.6,67,57.8,30,25.9,9,7.8,39,33.6
17K249,BROOKLYN,111861,17,249,P.S. 249 THE CATON,4,2015,All Students,116,12,10.3,52,44.8,41,35.3,11,9.5,52,44.8
17K249,BROOKLYN,453000,17,249,P.S. 249 THE CATON,4,2016,All Students,132,6,4.5,34,25.8,62,47,30,22.7,92,69.7
17K241,BROOKLYN,115481,17,241,P.S. 241 EMMA L. JOHNSTON,4,2013,All Students,99,35,35.4,42,42.4,18,18.2,4,4,22,22.2
17K241,BROOKLYN,114815,17,241,P.S. 241 EMMA L. JOHNSTON,4,2014,All Students,100,19,19,40,40,30,30,11,11,41,41
17K241,BROOKLYN,111861,17,241,P.S. 241 EMMA L. JOHNSTON,4,2015,All Students,91,24,26.4,32,35.2,25,27.5,10,11,35,38.5
17K241,BROOKLYN,453000,17,241,P.S. 241 EMMA L. JOHNSTON,4,2016,All Students,84,14,16.7,32,38.1,28,33.3,10,11.9,38,45.2
17K221,BROOKLYN,115481,17,221,P.S. 221 TOUSSAINT L'OUVERTURE,4,2013,All Students,88,40,45.5,37,42,10,11.4,1,1.1,11,12.5
17K221,BROOKLYN,114815,17,221,P.S. 221 TOUSSAINT L'OUVERTURE,4,2014,All Students,67,32,47.8,25,37.3,6,9,4,6,10,14.9
17K221,BROOKLYN,111861,17,221,P.S. 221 TOUSSAINT L'OUVERTURE,4,2015,All Students,72,26,36.1,27,37.5,15,20.8,4,5.6,19,26.4
17K221,BROOKLYN,453000,17,221,P.S. 221 TOUSSAINT L'OUVERTURE,4,2016,All Students,74,8,10.8,35,47.3,22,29.7,9,12.2,31,41.9
17K191,BROOKLYN,115481,17,191,P.S. 191 PAUL ROBESON,4,2013,All Students,40,20,50,13,32.5,5,12.5,2,5,7,17.5
17K191,BROOKLYN,114815,17,191,P.S. 191 PAUL ROBESON,4,2014,All Students,38,16,42.1,18,47.4,4,10.5,0,0,4,10.5
17K191,BROOKLYN,111861,17,191,P.S. 191 PAUL ROBESON,4,2015,All Students,32,14,43.8,14,43.8,4,12.5,0,0,4,12.5
17K191,BROOKLYN,453000,17,191,P.S. 191 PAUL ROBESON,4,2016,All Students,24,1,4.2,11,45.8,8,33.3,4,16.7,12,50
17K189,BROOKLYN,115481,17,189,P.S. 189 THE BILINGUAL CENTER,4,2013,All Students,126,52,41.3,54,42.9,17,13.5,3,2.4,20,15.9
17K189,BROOKLYN,114815,17,189,P.S. 189 THE BILINGUAL CENTER,4,2014,All Students,121,33,27.3,39,32.2,29,24,20,16.5,49,40.5
17K189,BROOKLYN,111861,17,189,P.S. 189 THE BILINGUAL CENTER,4,2015,All Students,124,16,12.9,42,33.9,46,37.1,20,16.1,66,53.2
17K189,BROOKLYN,453000,17,189,P.S. 189 THE BILINGUAL CENTER,4,2016,All Students,94,7,7.4,38,40.4,26,27.7,23,24.5,49,52.1
17K181,BROOKLYN,115481,17,181,P.S. 181 BROOKLYN,4,2013,All Students,124,47,37.9,55,44.4,17,13.7,5,4,22,17.7
17K181,BROOKLYN,114815,17,181,P.S. 181 BROOKLYN,4,2014,All Students,129,43,33.3,59,45.7,19,14.7,8,6.2,27,20.9
17K181,BROOKLYN,111861,17,181,P.S. 181 BROOKLYN,4,2015,All Students,112,48,42.9,46,41.1,16,14.3,2,1.8,18,16.1
17K181,BROOKLYN,453000,17,181,P.S. 181 BROOKLYN,4,2016,All Students,108,45,41.7,42,38.9,15,13.9,6,5.6,21,19.4
17K167,BROOKLYN,115481,17,167,P.S. 167 THE PARKWAY,4,2013,All Students,66,38,57.6,20,30.3,6,9.1,2,3,8,12.1
17K167,BROOKLYN,114815,17,167,P.S. 167 THE PARKWAY,4,2014,All Students,51,26,51,20,39.2,5,9.8,0,0,5,9.8
17K167,BROOKLYN,111861,17,167,P.S. 167 THE PARKWAY,4,2015,All Students,58,23,39.7,26,44.8,6,10.3,3,5.2,9,15.5
17K167,BROOKLYN,453000,17,167,P.S. 167 THE PARKWAY,4,2016,All Students,1,s,s,s,s,s,s,s,s,s,s
17K161,BROOKLYN,115481,17,161,P.S. 161 THE CROWN,4,2013,All Students,124,50,40.3,55,44.4,14,11.3,5,4,19,15.3
17K161,BROOKLYN,114815,17,161,P.S. 161 THE CROWN,4,2014,All Students,77,18,23.4,35,45.5,18,23.4,6,7.8,24,31.2
17K161,BROOKLYN,111861,17,161,P.S. 161 THE CROWN,4,2015,All Students,71,24,33.8,28,39.4,12,16.9,7,9.9,19,26.8
17K161,BROOKLYN,453000,17,161,P.S. 161 THE CROWN,4,2016,All Students,76,27,35.5,17,22.4,20,26.3,12,15.8,32,42.1
17K138,BROOKLYN,115481,17,138,P.S. 138 BROOKLYN,4,2013,All Students,70,30,42.9,34,48.6,4,5.7,2,2.9,6,8.6
17K138,BROOKLYN,114815,17,138,P.S. 138 BROOKLYN,4,2014,All Students,65,17,26.2,26,40,13,20,9,13.8,22,33.8
17K138,BROOKLYN,111861,17,138,P.S. 138 BROOKLYN,4,2015,All Students,52,15,28.8,18,34.6,13,25,6,11.5,19,36.5
17K138,BROOKLYN,453000,17,138,P.S. 138 BROOKLYN,4,2016,All Students,51,14,27.5,15,29.4,14,27.5,8,15.7,22,43.1
17K092,BROOKLYN,115481,17,92,P.S. 092 ADRIAN HEGEMAN,4,2013,All Students,88,36,40.9,46,52.3,6,6.8,0,0,6,6.8
17K092,BROOKLYN,114815,17,92,P.S. 092 ADRIAN HEGEMAN,4,2014,All Students,52,28,53.8,19,36.5,5,9.6,0,0,5,9.6
17K092,BROOKLYN,111861,17,92,P.S. 092 ADRIAN HEGEMAN,4,2015,All Students,70,31,44.3,30,42.9,9,12.9,0,0,9,12.9
17K092,BROOKLYN,453000,17,92,P.S. 092 ADRIAN HEGEMAN,4,2016,All Students,59,20,33.9,25,42.4,12,20.3,2,3.4,14,23.7
17K091,BROOKLYN,115481,17,91,P.S. 091 THE ALBANY AVENUE SCHOOL,4,2013,All Students,80,29,36.3,38,47.5,9,11.3,4,5,13,16.3
17K091,BROOKLYN,114815,17,91,P.S. 091 THE ALBANY AVENUE SCHOOL,4,2014,All Students,73,42,57.5,21,28.8,8,11,2,2.7,10,13.7
17K091,BROOKLYN,111861,17,91,P.S. 091 THE ALBANY AVENUE SCHOOL,4,2015,All Students,75,39,52,20,26.7,8,10.7,8,10.7,16,21.3
17K091,BROOKLYN,453000,17,91,P.S. 091 THE ALBANY AVENUE SCHOOL,4,2016,All Students,65,23,35.4,20,30.8,17,26.2,5,7.7,22,33.8
17K012,BROOKLYN,115481,17,12,DR. JACQUELINE PEEK-DAVIS SCHOOL,4,2013,All Students,36,18,50,16,44.4,2,5.6,0,0,2,5.6
17K012,BROOKLYN,114815,17,12,DR. JACQUELINE PEEK-DAVIS SCHOOL,4,2014,All Students,24,14,58.3,7,29.2,2,8.3,1,4.2,3,12.5
17K012,BROOKLYN,111861,17,12,DR. JACQUELINE PEEK-DAVIS SCHOOL,4,2015,All Students,30,8,26.7,15,50,6,20,1,3.3,7,23.3
17K012,BROOKLYN,453000,17,12,DR. JACQUELINE PEEK-DAVIS SCHOOL,4,2016,All Students,23,6,26.1,12,52.2,3,13,2,8.7,5,21.7
17K006,BROOKLYN,115481,17,6,NORMA ADAMS CLEMONS ACADEMY,4,2013,All Students,112,40,35.7,43,38.4,21,18.8,8,7.1,29,25.9
17K006,BROOKLYN,114815,17,6,NORMA ADAMS CLEMONS ACADEMY,4,2014,All Students,99,40,40.4,41,41.4,16,16.2,2,2,18,18.2
17K006,BROOKLYN,111861,17,6,NORMA ADAMS CLEMONS ACADEMY,4,2015,All Students,111,50,45,47,42.3,13,11.7,1,0.9,14,12.6
17K006,BROOKLYN,453000,17,6,NORMA ADAMS CLEMONS ACADEMY,4,2016,All Students,124,42,33.9,53,42.7,19,15.3,10,8.1,29,23.4
16K636,BROOKLYN,115481,16,636,YOUNG SCHOLARS' ACADEMY FOR DISCOVERY AND EXPLORATION,4,2013,All Students,23,8,34.8,11,47.8,3,13,1,4.3,4,17.4
16K636,BROOKLYN,114815,16,636,YOUNG SCHOLARS' ACADEMY FOR DISCOVERY AND EXPLORATION,4,2014,All Students,22,6,27.3,12,54.5,3,13.6,1,4.5,4,18.2
16K636,BROOKLYN,111861,16,636,YOUNG SCHOLARS' ACADEMY FOR DISCOVERY AND EXPLORATION,4,2015,All Students,27,7,25.9,12,44.4,8,29.6,0,0,8,29.6
16K636,BROOKLYN,453000,16,636,YOUNG SCHOLARS' ACADEMY FOR DISCOVERY AND EXPLORATION,4,2016,All Students,22,0,0,13,59.1,7,31.8,2,9.1,9,40.9
16K628,BROOKLYN,115481,16,628,BROOKLYN BROWNSTONE SCHOOL,4,2013,All Students,27,9,33.3,14,51.9,3,11.1,1,3.7,4,14.8
16K628,BROOKLYN,114815,16,628,BROOKLYN BROWNSTONE SCHOOL,4,2014,All Students,29,5,17.2,11,37.9,10,34.5,3,10.3,13,44.8
16K628,BROOKLYN,111861,16,628,BROOKLYN BROWNSTONE SCHOOL,4,2015,All Students,19,0,0,8,42.1,9,47.4,2,10.5,11,57.9
16K628,BROOKLYN,453000,16,628,BROOKLYN BROWNSTONE SCHOOL,4,2016,All Students,26,2,7.7,9,34.6,8,30.8,7,26.9,15,57.7
16K627,BROOKLYN,115481,16,627,BRIGHTER CHOICE COMMUNITY SCHOOL,4,2013,All Students,17,3,17.6,4,23.5,5,29.4,5,29.4,10,58.8
16K627,BROOKLYN,114815,16,627,BRIGHTER CHOICE COMMUNITY SCHOOL,4,2014,All Students,22,5,22.7,8,36.4,8,36.4,1,4.5,9,40.9
16K627,BROOKLYN,111861,16,627,BRIGHTER CHOICE COMMUNITY SCHOOL,4,2015,All Students,24,1,4.2,6,25,12,50,5,20.8,17,70.8
16K627,BROOKLYN,453000,16,627,BRIGHTER CHOICE COMMUNITY SCHOOL,4,2016,All Students,16,0,0,10,62.5,5,31.3,1,6.3,6,37.5
16K335,BROOKLYN,115481,16,335,P.S. 335 GRANVILLE T. WOODS,4,2013,All Students,45,21,46.7,14,31.1,10,22.2,0,0,10,22.2
16K335,BROOKLYN,114815,16,335,P.S. 335 GRANVILLE T. WOODS,4,2014,All Students,50,29,58,16,32,4,8,1,2,5,10
16K335,BROOKLYN,111861,16,335,P.S. 335 GRANVILLE T. WOODS,4,2015,All Students,54,18,33.3,23,42.6,9,16.7,4,7.4,13,24.1
16K335,BROOKLYN,453000,16,335,P.S. 335 GRANVILLE T. WOODS,4,2016,All Students,50,13,26,16,32,16,32,5,10,21,42
16K309,BROOKLYN,115481,16,309,P.S. 309 THE GEORGE E. WIBECAN PREPARATORY ACADEMY,4,2013,All Students,43,24,55.8,16,37.2,3,7,0,0,3,7
16K309,BROOKLYN,114815,16,309,P.S. 309 THE GEORGE E. WIBECAN PREPARATORY ACADEMY,4,2014,All Students,39,18,46.2,15,38.5,5,12.8,1,2.6,6,15.4
16K309,BROOKLYN,111861,16,309,P.S. 309 THE GEORGE E. WIBECAN PREPARATORY ACADEMY,4,2015,All Students,36,14,38.9,18,50,3,8.3,1,2.8,4,11.1
16K309,BROOKLYN,453000,16,309,P.S. 309 THE GEORGE E. WIBECAN PREPARATORY ACADEMY,4,2016,All Students,30,8,26.7,16,53.3,5,16.7,1,3.3,6,20
16K308,BROOKLYN,115481,16,308,P.S. 308 CLARA CARDWELL,4,2013,All Students,52,24,46.2,21,40.4,5,9.6,2,3.8,7,13.5
16K308,BROOKLYN,114815,16,308,P.S. 308 CLARA CARDWELL,4,2014,All Students,41,24,58.5,12,29.3,4,9.8,1,2.4,5,12.2
16K308,BROOKLYN,111861,16,308,P.S. 308 CLARA CARDWELL,4,2015,All Students,28,16,57.1,9,32.1,3,10.7,0,0,3,10.7
16K308,BROOKLYN,453000,16,308,P.S. 308 CLARA CARDWELL,4,2016,All Students,24,17,70.8,6,25,1,4.2,0,0,1,4.2
16K262,BROOKLYN,115481,16,262,P.S. 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOOL,4,2013,All Students,47,11,23.4,21,44.7,10,21.3,5,10.6,15,31.9
16K262,BROOKLYN,114815,16,262,P.S. 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOOL,4,2014,All Students,46,13,28.3,18,39.1,10,21.7,5,10.9,15,32.6
16K262,BROOKLYN,111861,16,262,P.S. 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOOL,4,2015,All Students,50,7,14,15,30,15,30,13,26,28,56
16K262,BROOKLYN,453000,16,262,P.S. 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOOL,4,2016,All Students,41,10,24.4,14,34.1,14,34.1,3,7.3,17,41.5
16K243,BROOKLYN,115481,16,243,P.S. 243K- THE WEEKSVILLE SCHOOL,4,2013,All Students,48,22,45.8,21,43.8,4,8.3,1,2.1,5,10.4
16K243,BROOKLYN,114815,16,243,P.S. 243K- THE WEEKSVILLE SCHOOL,4,2014,All Students,31,16,51.6,12,38.7,3,9.7,0,0,3,9.7
16K243,BROOKLYN,111861,16,243,P.S. 243K- THE WEEKSVILLE SCHOOL,4,2015,All Students,42,20,47.6,18,42.9,3,7.1,1,2.4,4,9.5
16K243,BROOKLYN,453000,16,243,P.S. 243K- THE WEEKSVILLE SCHOOL,4,2016,All Students,36,13,36.1,16,44.4,5,13.9,2,5.6,7,19.4
16K081,BROOKLYN,115481,16,81,P.S. 081 THADDEUS STEVENS,4,2013,All Students,64,27,42.2,21,32.8,13,20.3,3,4.7,16,25
16K081,BROOKLYN,114815,16,81,P.S. 081 THADDEUS STEVENS,4,2014,All Students,60,36,60,20,33.3,4,6.7,0,0,4,6.7
16K081,BROOKLYN,111861,16,81,P.S. 081 THADDEUS STEVENS,4,2015,All Students,46,19,41.3,18,39.1,8,17.4,1,2.2,9,19.6
16K081,BROOKLYN,453000,16,81,P.S. 081 THADDEUS STEVENS,4,2016,All Students,43,10,23.3,22,51.2,8,18.6,3,7,11,25.6
16K040,BROOKLYN,115481,16,40,P.S. 040 GEORGE W. CARVER,4,2013,All Students,35,11,31.4,20,57.1,4,11.4,0,0,4,11.4
16K040,BROOKLYN,114815,16,40,P.S. 040 GEORGE W. CARVER,4,2014,All Students,54,18,33.3,20,37,13,24.1,3,5.6,16,29.6
16K040,BROOKLYN,111861,16,40,P.S. 040 GEORGE W. CARVER,4,2015,All Students,35,14,40,14,40,7,20,0,0,7,20
16K040,BROOKLYN,453000,16,40,P.S. 040 GEORGE W. CARVER,4,2016,All Students,43,17,39.5,14,32.6,10,23.3,2,4.7,12,27.9
16K028,BROOKLYN,115481,16,28,P.S. 028 THE WARREN PREP ACADEMY,4,2013,All Students,40,16,40,20,50,4,10,0,0,4,10
16K028,BROOKLYN,114815,16,28,P.S. 028 THE WARREN PREP ACADEMY,4,2014,All Students,34,20,58.8,10,29.4,4,11.8,0,0,4,11.8
16K028,BROOKLYN,111861,16,28,P.S. 028 THE WARREN PREP ACADEMY,4,2015,All Students,29,16,55.2,10,34.5,3,10.3,0,0,3,10.3
16K028,BROOKLYN,453000,16,28,P.S. 028 THE WARREN PREP ACADEMY,4,2016,All Students,25,10,40,9,36,6,24,0,0,6,24
16K026,BROOKLYN,115481,16,26,P.S. 026 JESSE OWENS,4,2013,All Students,52,17,32.7,27,51.9,6,11.5,2,3.8,8,15.4
16K026,BROOKLYN,114815,16,26,P.S. 026 JESSE OWENS,4,2014,All Students,32,11,34.4,9,28.1,8,25,4,12.5,12,37.5
16K026,BROOKLYN,111861,16,26,P.S. 026 JESSE OWENS,4,2015,All Students,28,8,28.6,9,32.1,5,17.9,6,21.4,11,39.3
16K026,BROOKLYN,453000,16,26,P.S. 026 JESSE OWENS,4,2016,All Students,28,5,17.9,14,50,8,28.6,1,3.6,9,32.1
16K025,BROOKLYN,115481,16,25,P.S. 025 EUBIE BLAKE SCHOOL,4,2013,All Students,41,23,56.1,13,31.7,5,12.2,0,0,5,12.2
16K025,BROOKLYN,114815,16,25,P.S. 025 EUBIE BLAKE SCHOOL,4,2014,All Students,29,11,37.9,15,51.7,3,10.3,0,0,3,10.3
16K025,BROOKLYN,111861,16,25,P.S. 025 EUBIE BLAKE SCHOOL,4,2015,All Students,22,15,68.2,6,27.3,0,0,1,4.5,1,4.5
16K025,BROOKLYN,453000,16,25,P.S. 025 EUBIE BLAKE SCHOOL,4,2016,All Students,16,6,37.5,6,37.5,3,18.8,1,6.3,4,25
16K021,BROOKLYN,115481,16,21,P.S. 021 CRISPUS ATTUCKS,4,2013,All Students,94,17,18.1,42,44.7,28,29.8,7,7.4,35,37.2
16K021,BROOKLYN,114815,16,21,P.S. 021 CRISPUS ATTUCKS,4,2014,All Students,100,26,26,41,41,27,27,6,6,33,33
16K021,BROOKLYN,111861,16,21,P.S. 021 CRISPUS ATTUCKS,4,2015,All Students,100,26,26,37,37,23,23,14,14,37,37
16K021,BROOKLYN,453000,16,21,P.S. 021 CRISPUS ATTUCKS,4,2016,All Students,68,10,14.7,29,42.6,24,35.3,5,7.4,29,42.6
16K005,BROOKLYN,115481,16,5,P.S. 005 DR. RONALD MCNAIR,4,2013,All Students,50,15,30,30,60,3,6,2,4,5,10
16K005,BROOKLYN,114815,16,5,P.S. 005 DR. RONALD MCNAIR,4,2014,All Students,46,15,32.6,24,52.2,6,13,1,2.2,7,15.2
